CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,PARKS_NM,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,Latitude,Longitude,Lat_Lon,PATROL_BORO,STATION_NAME,VIC_AGE_GROUP,VIC_RACE,VIC_SEX
44920648,03/29/2008,15:20:00,03/29/2008,15:29:00,108.0,03/29/2008,347,INTOXICATED & IMPAIRED DRIVING,905.0,"INTOXICATED DRIVING,ALCOHOL",ATTEMPTED,MISDEMEANOR,QUEENS,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1000752.0,210212.0,(null),(null),(null),,40.74364454,-73.94044733,"(40.74364454, -73.94044733)",PATROL BORO QUEENS NORTH,(null),(null),UNKNOWN,E
38839875,02/03/2008,02:20:00,02/03/2008,02:22:00,94.0,02/03/2008,105,ROBBERY,391.0,"ROBBERY,LICENSED MEDALLION CAB",COMPLETED,FELONY,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),998937.0,203425.0,25-44,WHITE,M,,40.725021,-73.947009,"(40.725021, -73.947009)",PATROL BORO BKLYN NORTH,(null),45-64,WHITE,M
46833442,05/27/2008,20:00:00,,(null),40.0,05/28/2008,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1005293.0,237196.0,25-44,WHITE,M,,40.8177,-73.923972,"(40.8177, -73.923972)",PATROL BORO BRONX,(null),25-44,WHITE,M
46807937,05/28/2008,23:30:00,,(null),32.0,05/29/2008,118,DANGEROUS WEAPONS,793.0,WEAPONS POSSESSION 3,COMPLETED,FELONY,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1000867.0,240039.0,(null),(null),(null),,40.825513,-73.939957,"(40.825513, -73.939957)",PATROL BORO MAN NORTH,(null),(null),UNKNOWN,E
39201832,12/11/2007,20:00:00,,(null),44.0,02/16/2008,341,PETIT LARCENY,305.0,"LARCENY,PETIT BY CREDIT CARD U",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1005495.0,241185.0,(null),(null),(null),,40.828648,-73.92323,"(40.828648, -73.92323)",PATROL BORO BRONX,(null),65+,BLACK,M
54705607,12/07/2008,16:45:00,12/07/2008,21:00:00,108.0,12/07/2008,341,PETIT LARCENY,339.0,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,QUEENS,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),998640.0,211061.0,(null),UNKNOWN,(null),,40.74597852,-73.94806733,"(40.74597852, -73.94806733)",PATROL BORO QUEENS NORTH,(null),25-44,ASIAN / PACIFIC ISLANDER,F
45189632,03/22/2008,12:00:00,04/02/2008,23:00:00,61.0,04/03/2008,110,GRAND LARCENY OF MOTOR VEHICLE,441.0,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),998849.0,157484.0,(null),(null),(null),,40.598923,-73.947429,"(40.598923, -73.947429)",PATROL BORO BKLYN SOUTH,(null),25-44,WHITE,F
52218485,10/14/2008,02:00:00,,(null),33.0,10/14/2008,105,ROBBERY,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,MANHATTAN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1001036.0,245930.0,(null),UNKNOWN,(null),,40.84168024,-73.93933316,"(40.84168024, -73.93933316)",PATROL BORO MAN NORTH,(null),25-44,WHITE HISPANIC,M
37716880,01/08/2008,12:00:00,,(null),44.0,01/09/2008,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BRONX,INSIDE,PUBLIC SCHOOL,N.Y. POLICE DEPT,0,(null),(null),(null),1008923.0,245472.0,(null),UNKNOWN,(null),,40.840407,-73.910828,"(40.840407, -73.910828)",PATROL BORO BRONX,(null),<18,BLACK HISPANIC,F
51418246,09/12/2008,08:00:00,09/12/2008,08:02:00,90.0,09/16/2008,105,ROBBERY,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1000644.0,198797.0,(null),BLACK,M,,40.712314,-73.940864,"(40.712314, -73.940864)",PATROL BORO BKLYN NORTH,(null),<18,BLACK HISPANIC,M
45877331,04/06/2008,08:00:00,04/06/2008,17:00:00,19.0,04/21/2008,351,CRIMINAL MISCHIEF & RELATED OF,258.0,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,MANHATTAN,(null),OTHER,N.Y. POLICE DEPT,0,(null),(null),(null),994136.0,216386.0,(null),UNKNOWN,(null),,40.76060048,-73.96431417,"(40.76060048, -73.96431417)",PATROL BORO MAN NORTH,(null),(null),UNKNOWN,D
